product_id,rm_id,quantity_required
25,RM009,1.0
25,RM003,0.1
25,RM001,1.5
25,RM007,0.05
26,RM008,1.0
26,RM009,1.0
26,RM003,0.1
26,RM001,1.5
26,RM007,0.05
27,RM008,1.0
27,RM009,1.0
27,RM003,0.1
27,RM001,1.5
27,RM007,0.05
28,RM008,1.0
28,RM009,1.0
28,RM003,0.1
28,RM001,1.5
28,RM007,0.05
29,RM008,1.0
29,RM009,1.0
29,RM003,0.1
29,RM001,1.5
29,RM007,0.05
30,RM008,1.0
30,RM009,1.0
30,RM003,0.1
30,RM001,1.5
30,RM007,0.05
31,RM008,1.0
31,RM009,1.0
31,RM003,0.1
31,RM001,1.5
31,RM007,0.05
32,RM008,1.0
32,RM009,1.0
32,RM003,0.1
32,RM001,1.5
32,RM007,0.05
33,RM008,1.0
33,RM009,1.0
33,RM003,0.1
33,RM001,1.5
33,RM007,0.05
34,RM008,1.0
34,RM009,1.0
34,RM003,0.1
34,RM001,1.5
34,RM007,0.05
35,RM008,1.0
35,RM009,1.0
35,RM003,0.1
35,RM001,1.5
35,RM007,0.05
36,RM008,1.0
36,RM009,1.0
36,RM003,0.1
36,RM001,1.5
36,RM007,0.05
37,RM008,1.0
37,RM009,1.0
37,RM003,0.1
37,RM001,1.5
37,RM007,0.05
38,RM008,1.0
38,RM009,1.0
38,RM003,0.1
38,RM001,1.5
38,RM007,0.05
39,RM008,1.0
39,RM009,1.0
39,RM003,0.1
39,RM001,1.5
39,RM007,0.05
40,RM008,1.0
40,RM009,1.0
40,RM003,0.1
40,RM001,1.5
40,RM007,0.05
41,RM008,1.0
41,RM009,1.0
41,RM003,0.1
41,RM001,1.5
41,RM007,0.05
42,RM008,1.0
42,RM009,1.0
42,RM003,0.1
42,RM001,1.5
42,RM007,0.05
43,RM008,1.0
43,RM009,1.0
43,RM003,0.1
43,RM001,1.5
43,RM007,0.05
44,RM008,1.0
44,RM009,1.0
44,RM003,0.1
44,RM001,1.5
44,RM007,0.05
45,RM008,1.0
45,RM009,1.0
45,RM003,0.1
45,RM001,1.5
45,RM007,0.05
211,RM008,1.0
211,RM009,1.0
211,RM003,0.1
211,RM001,1.5
211,RM007,0.05
212,RM008,1.0
212,RM009,1.0
212,RM003,0.1
212,RM001,1.5
212,RM007,0.05
694,RM008,1.0
694,RM009,1.0
694,RM003,0.1
694,RM001,1.5
694,RM007,0.05
695,RM008,1.0
695,RM009,1.0
695,RM003,0.1
695,RM001,1.5
695,RM007,0.05
696,RM008,1.0
696,RM009,1.0
696,RM003,0.1
696,RM001,1.5
696,RM007,0.05
697,RM008,1.0
697,RM009,1.0
697,RM003,0.1
697,RM001,1.5
697,RM007,0.05
698,RM008,1.0
698,RM009,1.0
698,RM003,0.1
698,RM001,1.5
698,RM007,0.05
699,RM008,1.0
699,RM009,1.0
699,RM003,0.1
699,RM001,1.5
699,RM007,0.05
700,RM008,1.0
700,RM009,1.0
700,RM003,0.1
700,RM001,1.5
700,RM007,0.05
701,RM008,1.0
701,RM009,1.0
701,RM003,0.1
701,RM001,1.5
701,RM007,0.05
702,RM008,1.0
702,RM009,1.0
702,RM003,0.1
702,RM001,1.5
702,RM007,0.05
703,RM008,1.0
703,RM009,1.0
703,RM003,0.1
703,RM001,1.5
703,RM007,0.05
704,RM008,1.0
704,RM009,1.0
704,RM003,0.1
704,RM001,1.5
704,RM007,0.05
705,RM008,1.0
705,RM009,1.0
705,RM003,0.1
705,RM001,1.5
705,RM007,0.05
706,RM008,1.0
706,RM009,1.0
706,RM003,0.1
706,RM001,1.5
706,RM007,0.05
707,RM008,1.0
707,RM009,1.0
707,RM003,0.1
707,RM001,1.5
707,RM007,0.05
708,RM008,1.0
708,RM009,1.0
708,RM003,0.1
708,RM001,1.5
708,RM007,0.05
709,RM008,1.0
709,RM009,1.0
709,RM003,0.1
709,RM001,1.5
709,RM007,0.05
710,RM008,1.0
710,RM009,1.0
710,RM003,0.1
710,RM001,1.5
710,RM007,0.05
711,RM008,1.0
711,RM009,1.0
711,RM003,0.1
711,RM001,1.5
711,RM007,0.05
712,RM008,1.0
712,RM009,1.0
712,RM003,0.1
712,RM001,1.5
712,RM007,0.05
1043,RM008,1.0
1043,RM009,1.0
1043,RM003,0.1
1043,RM001,1.5
1043,RM007,0.05
1044,RM008,1.0
1044,RM009,1.0
1044,RM003,0.1
1044,RM001,1.5
1044,RM007,0.05
1045,RM008,1.0
1045,RM009,1.0
1045,RM003,0.1
1045,RM001,1.5
1045,RM007,0.05
1046,RM008,1.0
1046,RM009,1.0
1046,RM003,0.1
1046,RM001,1.5
1046,RM007,0.05
1047,RM008,1.0
1047,RM009,1.0
1047,RM003,0.1
1047,RM001,1.5
1047,RM007,0.05
1048,RM008,1.0
1048,RM009,1.0
1048,RM003,0.1
1048,RM001,1.5
1048,RM007,0.05
1049,RM008,1.0
1049,RM009,1.0
1049,RM003,0.1
1049,RM001,1.5
1049,RM007,0.05
1050,RM008,1.0
1050,RM009,1.0
1050,RM003,0.1
1050,RM001,1.5
1050,RM007,0.05
1051,RM008,1.0
1051,RM009,1.0
1051,RM003,0.1
1051,RM001,1.5
1051,RM007,0.05
1052,RM008,1.0
1052,RM009,1.0
1052,RM003,0.1
1052,RM001,1.5
1052,RM007,0.05
1053,RM008,1.0
1053,RM009,1.0
1053,RM003,0.1
1053,RM001,1.5
1053,RM007,0.05
1054,RM008,1.0
1054,RM009,1.0
1054,RM003,0.1
1054,RM001,1.5
1054,RM007,0.05
1726,RM008,1.0
1726,RM009,1.0
1726,RM003,0.1
1726,RM001,1.5
1726,RM007,0.05
1727,RM008,1.0
1727,RM009,1.0
1727,RM003,0.1
1727,RM001,1.5
1727,RM007,0.05
1728,RM008,1.0
1728,RM009,1.0
1728,RM003,0.1
1728,RM001,1.5
1728,RM007,0.05
1729,RM008,1.0
1729,RM009,1.0
1729,RM003,0.1
1729,RM001,1.5
1729,RM007,0.05
1730,RM008,1.0
1730,RM009,1.0
1730,RM003,0.1
1730,RM001,1.5
1730,RM007,0.05
1731,RM008,1.0
1731,RM009,1.0
1731,RM003,0.1
1731,RM001,1.5
1731,RM007,0.05
1908,RM008,1.0
1908,RM009,1.0
1908,RM003,0.1
1908,RM001,1.5
1908,RM007,0.05
1909,RM008,1.0
1909,RM009,1.0
1909,RM003,0.1
1909,RM001,1.5
1909,RM007,0.05
1910,RM008,1.0
1910,RM009,1.0
1910,RM003,0.1
1910,RM001,1.5
1910,RM007,0.05
1911,RM008,1.0
1911,RM009,1.0
1911,RM003,0.1
1911,RM001,1.5
1911,RM007,0.05
1912,RM008,1.0
1912,RM009,1.0
1912,RM003,0.1
1912,RM001,1.5
1912,RM007,0.05
1913,RM008,1.0
1913,RM009,1.0
1913,RM003,0.1
1913,RM001,1.5
1913,RM007,0.05
1914,RM008,1.0
1914,RM009,1.0
1914,RM003,0.1
1914,RM001,1.5
1914,RM007,0.05
1915,RM008,1.0
1915,RM009,1.0
1915,RM003,0.1
1915,RM001,1.5
1915,RM007,0.05
1916,RM008,1.0
1916,RM009,1.0
1916,RM003,0.1
1916,RM001,1.5
1916,RM007,0.05
1917,RM008,1.0
1917,RM009,1.0
1917,RM003,0.1
1917,RM001,1.5
1917,RM007,0.05
1918,RM008,1.0
1918,RM009,1.0
1918,RM003,0.1
1918,RM001,1.5
1918,RM007,0.05
1919,RM008,1.0
1919,RM009,1.0
1919,RM003,0.1
1919,RM001,1.5
1919,RM007,0.05
1920,RM008,1.0
1920,RM009,1.0
1920,RM003,0.1
1920,RM001,1.5
1920,RM007,0.05
1921,RM008,1.0
1921,RM009,1.0
1921,RM003,0.1
1921,RM001,1.5
1921,RM007,0.05
1922,RM008,1.0
1922,RM009,1.0
1922,RM003,0.1
1922,RM001,1.5
1922,RM007,0.05
1923,RM008,1.0
1923,RM009,1.0
1923,RM003,0.1
1923,RM001,1.5
1923,RM007,0.05
1924,RM008,1.0
1924,RM009,1.0
1924,RM003,0.1
1924,RM001,1.5
1924,RM007,0.05
1925,RM008,1.0
1925,RM009,1.0
1925,RM003,0.1
1925,RM001,1.5
1925,RM007,0.05
2102,RM008,1.0
2102,RM009,1.0
2102,RM003,0.1
2102,RM001,1.5
2102,RM007,0.05
2103,RM008,1.0
2103,RM009,1.0
2103,RM003,0.1
2103,RM001,1.5
2103,RM007,0.05
2104,RM008,1.0
2104,RM009,1.0
2104,RM003,0.1
2104,RM001,1.5
2104,RM007,0.05
2105,RM008,1.0
2105,RM009,1.0
2105,RM003,0.1
2105,RM001,1.5
2105,RM007,0.05
2106,RM008,1.0
2106,RM009,1.0
2106,RM003,0.1
2106,RM001,1.5
2106,RM007,0.05
2107,RM008,1.0
2107,RM009,1.0
2107,RM003,0.1
2107,RM001,1.5
2107,RM007,0.05
2187,RM008,1.0
2187,RM009,1.0
2187,RM003,0.1
2187,RM001,1.5
2187,RM007,0.05
2188,RM008,1.0
2188,RM009,1.0
2188,RM003,0.1
2188,RM001,1.5
2188,RM007,0.05
2189,RM008,1.0
2189,RM009,1.0
2189,RM003,0.1
2189,RM001,1.5
2189,RM007,0.05
2190,RM008,1.0
2190,RM009,1.0
2190,RM003,0.1
2190,RM001,1.5
2190,RM007,0.05
2191,RM008,1.0
2191,RM009,1.0
2191,RM003,0.1
2191,RM001,1.5
2191,RM007,0.05
2192,RM008,1.0
2192,RM009,1.0
2192,RM003,0.1
2192,RM001,1.5
2192,RM007,0.05
2193,RM008,1.0
2193,RM009,1.0
2193,RM003,0.1
2193,RM001,1.5
2193,RM007,0.05
2194,RM008,1.0
2194,RM009,1.0
2194,RM003,0.1
2194,RM001,1.5
2194,RM007,0.05
2195,RM008,1.0
2195,RM009,1.0
2195,RM003,0.1
2195,RM001,1.5
2195,RM007,0.05
2196,RM008,1.0
2196,RM009,1.0
2196,RM003,0.1
2196,RM001,1.5
2196,RM007,0.05
2197,RM008,1.0
2197,RM009,1.0
2197,RM003,0.1
2197,RM001,1.5
2197,RM007,0.05
2198,RM008,1.0
2198,RM009,1.0
2198,RM003,0.1
2198,RM001,1.5
2198,RM007,0.05
2199,RM008,1.0
2199,RM009,1.0
2199,RM003,0.1
2199,RM001,1.5
2199,RM007,0.05
2200,RM008,1.0
2200,RM009,1.0
2200,RM003,0.1
2200,RM001,1.5
2200,RM007,0.05
2201,RM008,1.0
2201,RM009,1.0
2201,RM003,0.1
2201,RM001,1.5
2201,RM007,0.05
2202,RM008,1.0
2202,RM009,1.0
2202,RM003,0.1
2202,RM001,1.5
2202,RM007,0.05
2203,RM008,1.0
2203,RM009,1.0
2203,RM003,0.1
2203,RM001,1.5
2203,RM007,0.05
68,RM008,1.0
68,RM009,1.0
68,RM003,0.1
68,RM001,1.5
68,RM007,0.05
69,RM008,1.0
69,RM009,1.0
69,RM003,0.1
69,RM001,1.5
69,RM007,0.05
70,RM008,1.0
70,RM009,1.0
70,RM003,0.1
70,RM001,1.5
70,RM007,0.05
71,RM008,1.0
71,RM009,1.0
71,RM003,0.1
71,RM001,1.5
71,RM007,0.05
72,RM008,1.0
72,RM009,1.0
72,RM003,0.1
72,RM001,1.5
72,RM007,0.05
73,RM008,1.0
73,RM009,1.0
73,RM003,0.1
73,RM001,1.5
73,RM007,0.05
394,RM008,1.0
394,RM009,1.0
394,RM003,0.1
394,RM001,1.5
394,RM007,0.05
395,RM008,1.0
395,RM009,1.0
395,RM003,0.1
395,RM001,1.5
395,RM007,0.05
797,RM008,1.0
797,RM009,1.0
797,RM003,0.1
797,RM001,1.5
797,RM007,0.05
798,RM008,1.0
798,RM009,1.0
798,RM003,0.1
798,RM001,1.5
798,RM007,0.05
799,RM008,1.0
799,RM009,1.0
799,RM003,0.1
799,RM001,1.5
799,RM007,0.05
800,RM008,1.0
800,RM009,1.0
800,RM003,0.1
800,RM001,1.5
800,RM007,0.05
801,RM008,1.0
801,RM009,1.0
801,RM003,0.1
801,RM001,1.5
801,RM007,0.05
802,RM008,1.0
802,RM009,1.0
802,RM003,0.1
802,RM001,1.5
802,RM007,0.05
803,RM008,1.0
803,RM009,1.0
803,RM003,0.1
803,RM001,1.5
803,RM007,0.05
804,RM008,1.0
804,RM009,1.0
804,RM003,0.1
804,RM001,1.5
804,RM007,0.05
805,RM008,1.0
805,RM009,1.0
805,RM003,0.1
805,RM001,1.5
805,RM007,0.05
806,RM008,1.0
806,RM009,1.0
806,RM003,0.1
806,RM001,1.5
806,RM007,0.05
807,RM008,1.0
807,RM009,1.0
807,RM003,0.1
807,RM001,1.5
807,RM007,0.05
808,RM008,1.0
808,RM009,1.0
808,RM003,0.1
808,RM001,1.5
808,RM007,0.05
809,RM008,1.0
809,RM009,1.0
809,RM003,0.1
809,RM001,1.5
809,RM007,0.05
810,RM008,1.0
810,RM009,1.0
810,RM003,0.1
810,RM001,1.5
810,RM007,0.05
811,RM008,1.0
811,RM009,1.0
811,RM003,0.1
811,RM001,1.5
811,RM007,0.05
812,RM008,1.0
812,RM009,1.0
812,RM003,0.1
812,RM001,1.5
812,RM007,0.05
813,RM008,1.0
813,RM009,1.0
813,RM003,0.1
813,RM001,1.5
813,RM007,0.05
814,RM008,1.0
814,RM009,1.0
814,RM003,0.1
814,RM001,1.5
814,RM007,0.05
815,RM008,1.0
815,RM009,1.0
815,RM003,0.1
815,RM001,1.5
815,RM007,0.05
816,RM008,1.0
816,RM009,1.0
816,RM003,0.1
816,RM001,1.5
816,RM007,0.05
1113,RM008,1.0
1113,RM009,1.0
1113,RM003,0.1
1113,RM001,1.5
1113,RM007,0.05
1114,RM008,1.0
1114,RM009,1.0
1114,RM003,0.1
1114,RM001,1.5
1114,RM007,0.05
1115,RM008,1.0
1115,RM009,1.0
1115,RM003,0.1
1115,RM001,1.5
1115,RM007,0.05
1116,RM008,1.0
1116,RM009,1.0
1116,RM003,0.1
1116,RM001,1.5
1116,RM007,0.05
1117,RM008,1.0
1117,RM009,1.0
1117,RM003,0.1
1117,RM001,1.5
1117,RM007,0.05
1118,RM008,1.0
1118,RM009,1.0
1118,RM003,0.1
1118,RM001,1.5
1118,RM007,0.05
1119,RM008,1.0
1119,RM009,1.0
1119,RM003,0.1
1119,RM001,1.5
1119,RM007,0.05
1120,RM008,1.0
1120,RM009,1.0
1120,RM003,0.1
1120,RM001,1.5
1120,RM007,0.05
1121,RM008,1.0
1121,RM009,1.0
1121,RM003,0.1
1121,RM001,1.5
1121,RM007,0.05
1122,RM008,1.0
1122,RM009,1.0
1122,RM003,0.1
1122,RM001,1.5
1122,RM007,0.05
1123,RM008,1.0
1123,RM009,1.0
1123,RM003,0.1
1123,RM001,1.5
1123,RM007,0.05
1746,RM008,1.0
1746,RM009,1.0
1746,RM003,0.1
1746,RM001,1.5
1746,RM007,0.05
1747,RM008,1.0
1747,RM009,1.0
1747,RM003,0.1
1747,RM001,1.5
1747,RM007,0.05
1748,RM008,1.0
1748,RM009,1.0
1748,RM003,0.1
1748,RM001,1.5
1748,RM007,0.05
1982,RM008,1.0
1982,RM009,1.0
1982,RM003,0.1
1982,RM001,1.5
1982,RM007,0.05
1983,RM008,1.0
1983,RM009,1.0
1983,RM003,0.1
1983,RM001,1.5
1983,RM007,0.05
1984,RM008,1.0
1984,RM009,1.0
1984,RM003,0.1
1984,RM001,1.5
1984,RM007,0.05
1985,RM008,1.0
1985,RM009,1.0
1985,RM003,0.1
1985,RM001,1.5
1985,RM007,0.05
1986,RM008,1.0
1986,RM009,1.0
1986,RM003,0.1
1986,RM001,1.5
1986,RM007,0.05
1987,RM008,1.0
1987,RM009,1.0
1987,RM003,0.1
1987,RM001,1.5
1987,RM007,0.05
1988,RM008,1.0
1988,RM009,1.0
1988,RM003,0.1
1988,RM001,1.5
1988,RM007,0.05
1989,RM008,1.0
1989,RM009,1.0
1989,RM003,0.1
1989,RM001,1.5
1989,RM007,0.05
1990,RM008,1.0
1990,RM009,1.0
1990,RM003,0.1
1990,RM001,1.5
1990,RM007,0.05
1991,RM008,1.0
1991,RM009,1.0
1991,RM003,0.1
1991,RM001,1.5
1991,RM007,0.05
1992,RM008,1.0
1992,RM009,1.0
1992,RM003,0.1
1992,RM001,1.5
1992,RM007,0.05
1993,RM008,1.0
1993,RM009,1.0
1993,RM003,0.1
1993,RM001,1.5
1993,RM007,0.05
2268,RM008,1.0
2268,RM009,1.0
2268,RM003,0.1
2268,RM001,1.5
2268,RM007,0.05
2269,RM008,1.0
2269,RM009,1.0
2269,RM003,0.1
2269,RM001,1.5
2269,RM007,0.05
2270,RM008,1.0
2270,RM009,1.0
2270,RM003,0.1
2270,RM001,1.5
2270,RM007,0.05
2271,RM008,1.0
2271,RM009,1.0
2271,RM003,0.1
2271,RM001,1.5
2271,RM007,0.05
2272,RM008,1.0
2272,RM009,1.0
2272,RM003,0.1
2272,RM001,1.5
2272,RM007,0.05
2273,RM008,1.0
2273,RM009,1.0
2273,RM003,0.1
2273,RM001,1.5
2273,RM007,0.05
2274,RM008,1.0
2274,RM009,1.0
2274,RM003,0.1
2274,RM001,1.5
2274,RM007,0.05
2275,RM008,1.0
2275,RM009,1.0
2275,RM003,0.1
2275,RM001,1.5
2275,RM007,0.05
2276,RM008,1.0
2276,RM009,1.0
2276,RM003,0.1
2276,RM001,1.5
2276,RM007,0.05
2277,RM008,1.0
2277,RM009,1.0
2277,RM003,0.1
2277,RM001,1.5
2277,RM007,0.05
2278,RM008,1.0
2278,RM009,1.0
2278,RM003,0.1
2278,RM001,1.5
2278,RM007,0.05
2279,RM008,1.0
2279,RM009,1.0
2279,RM003,0.1
2279,RM001,1.5
2279,RM007,0.05
2280,RM008,1.0
2280,RM009,1.0
2280,RM003,0.1
2280,RM001,1.5
2280,RM007,0.05
2281,RM008,1.0
2281,RM009,1.0
2281,RM003,0.1
2281,RM001,1.5
2281,RM007,0.05
2282,RM008,1.0
2282,RM009,1.0
2282,RM003,0.1
2282,RM001,1.5
2282,RM007,0.05
2283,RM008,1.0
2283,RM009,1.0
2283,RM003,0.1
2283,RM001,1.5
2283,RM007,0.05
2284,RM008,1.0
2284,RM009,1.0
2284,RM003,0.1
2284,RM001,1.5
2284,RM007,0.05
2285,RM008,1.0
2285,RM009,1.0
2285,RM003,0.1
2285,RM001,1.5
2285,RM007,0.05
197,RM008,1.0
197,RM009,1.0
197,RM003,0.1
197,RM001,1.5
197,RM007,0.05
198,RM008,1.0
198,RM009,1.0
198,RM003,0.1
198,RM001,1.5
198,RM007,0.05
1000,RM008,1.0
1000,RM009,1.0
1000,RM003,0.1
1000,RM001,1.5
1000,RM007,0.05
1001,RM008,1.0
1001,RM009,1.0
1001,RM003,0.1
1001,RM001,1.5
1001,RM007,0.05
1002,RM008,1.0
1002,RM009,1.0
1002,RM003,0.1
1002,RM001,1.5
1002,RM007,0.05
1003,RM008,1.0
1003,RM009,1.0
1003,RM003,0.1
1003,RM001,1.5
1003,RM007,0.05
1004,RM008,1.0
1004,RM009,1.0
1004,RM003,0.1
1004,RM001,1.5
1004,RM007,0.05
1005,RM008,1.0
1005,RM009,1.0
1005,RM003,0.1
1005,RM001,1.5
1005,RM007,0.05
1006,RM008,1.0
1006,RM009,1.0
1006,RM003,0.1
1006,RM001,1.5
1006,RM007,0.05
1007,RM008,1.0
1007,RM009,1.0
1007,RM003,0.1
1007,RM001,1.5
1007,RM007,0.05
1008,RM008,1.0
1008,RM009,1.0
1008,RM003,0.1
1008,RM001,1.5
1008,RM007,0.05
1009,RM008,1.0
1009,RM009,1.0
1009,RM003,0.1
1009,RM001,1.5
1009,RM007,0.05
1010,RM008,1.0
1010,RM009,1.0
1010,RM003,0.1
1010,RM001,1.5
1010,RM007,0.05
1011,RM008,1.0
1011,RM009,1.0
1011,RM003,0.1
1011,RM001,1.5
1011,RM007,0.05
1012,RM008,1.0
1012,RM009,1.0
1012,RM003,0.1
1012,RM001,1.5
1012,RM007,0.05
1013,RM008,1.0
1013,RM009,1.0
1013,RM003,0.1
1013,RM001,1.5
1013,RM007,0.05
1014,RM008,1.0
1014,RM009,1.0
1014,RM003,0.1
1014,RM001,1.5
1014,RM007,0.05
1015,RM008,1.0
1015,RM009,1.0
1015,RM003,0.1
1015,RM001,1.5
1015,RM007,0.05
1016,RM008,1.0
1016,RM009,1.0
1016,RM003,0.1
1016,RM001,1.5
1016,RM007,0.05
1017,RM008,1.0
1017,RM009,1.0
1017,RM003,0.1
1017,RM001,1.5
1017,RM007,0.05
1018,RM008,1.0
1018,RM009,1.0
1018,RM003,0.1
1018,RM001,1.5
1018,RM007,0.05
1019,RM008,1.0
1019,RM009,1.0
1019,RM003,0.1
1019,RM001,1.5
1019,RM007,0.05
1020,RM008,1.0
1020,RM009,1.0
1020,RM003,0.1
1020,RM001,1.5
1020,RM007,0.05
1021,RM008,1.0
1021,RM009,1.0
1021,RM003,0.1
1021,RM001,1.5
1021,RM007,0.05
1022,RM008,1.0
1022,RM009,1.0
1022,RM003,0.1
1022,RM001,1.5
1022,RM007,0.05
1023,RM008,1.0
1023,RM009,1.0
1023,RM003,0.1
1023,RM001,1.5
1023,RM007,0.05
1024,RM008,1.0
1024,RM009,1.0
1024,RM003,0.1
1024,RM001,1.5
1024,RM007,0.05
1025,RM008,1.0
1025,RM009,1.0
1025,RM003,0.1
1025,RM001,1.5
1025,RM007,0.05
1026,RM008,1.0
1026,RM009,1.0
1026,RM003,0.1
1026,RM001,1.5
1026,RM007,0.05
1690,RM008,1.0
1690,RM009,1.0
1690,RM003,0.1
1690,RM001,1.5
1690,RM007,0.05
1691,RM008,1.0
1691,RM009,1.0
1691,RM003,0.1
1691,RM001,1.5
1691,RM007,0.05
1692,RM008,1.0
1692,RM009,1.0
1692,RM003,0.1
1692,RM001,1.5
1692,RM007,0.05
1693,RM008,1.0
1693,RM009,1.0
1693,RM003,0.1
1693,RM001,1.5
1693,RM007,0.05
1694,RM008,1.0
1694,RM009,1.0
1694,RM003,0.1
1694,RM001,1.5
1694,RM007,0.05
1695,RM008,1.0
1695,RM009,1.0
1695,RM003,0.1
1695,RM001,1.5
1695,RM007,0.05
1696,RM008,1.0
1696,RM009,1.0
1696,RM003,0.1
1696,RM001,1.5
1696,RM007,0.05
1697,RM008,1.0
1697,RM009,1.0
1697,RM003,0.1
1697,RM001,1.5
1697,RM007,0.05
1698,RM008,1.0
1698,RM009,1.0
1698,RM003,0.1
1698,RM001,1.5
1698,RM007,0.05
1699,RM008,1.0
1699,RM009,1.0
1699,RM003,0.1
1699,RM001,1.5
1699,RM007,0.05
1700,RM008,1.0
1700,RM009,1.0
1700,RM003,0.1
1700,RM001,1.5
1700,RM007,0.05
1701,RM008,1.0
1701,RM009,1.0
1701,RM003,0.1
1701,RM001,1.5
1701,RM007,0.05
1702,RM008,1.0
1702,RM009,1.0
1702,RM003,0.1
1702,RM001,1.5
1702,RM007,0.05
1703,RM008,1.0
1703,RM009,1.0
1703,RM003,0.1
1703,RM001,1.5
1703,RM007,0.05
1704,RM008,1.0
1704,RM009,1.0
1704,RM003,0.1
1704,RM001,1.5
1704,RM007,0.05
1705,RM008,1.0
1705,RM009,1.0
1705,RM003,0.1
1705,RM001,1.5
1705,RM007,0.05
1706,RM008,1.0
1706,RM009,1.0
1706,RM003,0.1
1706,RM001,1.5
1706,RM007,0.05
1707,RM008,1.0
1707,RM009,1.0
1707,RM003,0.1
1707,RM001,1.5
1707,RM007,0.05
1708,RM008,1.0
1708,RM009,1.0
1708,RM003,0.1
1708,RM001,1.5
1708,RM007,0.05
1709,RM008,1.0
1709,RM009,1.0
1709,RM003,0.1
1709,RM001,1.5
1709,RM007,0.05
1710,RM008,1.0
1710,RM009,1.0
1710,RM003,0.1
1710,RM001,1.5
1710,RM007,0.05
1711,RM008,1.0
1711,RM009,1.0
1711,RM003,0.1
1711,RM001,1.5
1711,RM007,0.05
1712,RM008,1.0
1712,RM009,1.0
1712,RM003,0.1
1712,RM001,1.5
1712,RM007,0.05
1713,RM008,1.0
1713,RM009,1.0
1713,RM003,0.1
1713,RM001,1.5
1713,RM007,0.05
1714,RM008,1.0
1714,RM009,1.0
1714,RM003,0.1
1714,RM001,1.5
1714,RM007,0.05
1715,RM008,1.0
1715,RM009,1.0
1715,RM003,0.1
1715,RM001,1.5
1715,RM007,0.05
1716,RM008,1.0
1716,RM009,1.0
1716,RM003,0.1
1716,RM001,1.5
1716,RM007,0.05
1717,RM008,1.0
1717,RM009,1.0
1717,RM003,0.1
1717,RM001,1.5
1717,RM007,0.05
1718,RM008,1.0
1718,RM009,1.0
1718,RM003,0.1
1718,RM001,1.5
1718,RM007,0.05
1719,RM008,1.0
1719,RM009,1.0
1719,RM003,0.1
1719,RM001,1.5
1719,RM007,0.05
1720,RM008,1.0
1720,RM009,1.0
1720,RM003,0.1
1720,RM001,1.5
1720,RM007,0.05
1721,RM008,1.0
1721,RM009,1.0
1721,RM003,0.1
1721,RM001,1.5
1721,RM007,0.05
1722,RM008,1.0
1722,RM009,1.0
1722,RM003,0.1
1722,RM001,1.5
1722,RM007,0.05
1723,RM008,1.0
1723,RM009,1.0
1723,RM003,0.1
1723,RM001,1.5
1723,RM007,0.05
1724,RM008,1.0
1724,RM009,1.0
1724,RM003,0.1
1724,RM001,1.5
1724,RM007,0.05
1725,RM008,1.0
1725,RM009,1.0
1725,RM003,0.1
1725,RM001,1.5
1725,RM007,0.05
1806,RM008,1.0
1806,RM009,1.0
1806,RM003,0.1
1806,RM001,1.5
1806,RM007,0.05
1807,RM008,1.0
1807,RM009,1.0
1807,RM003,0.1
1807,RM001,1.5
1807,RM007,0.05
1808,RM008,1.0
1808,RM009,1.0
1808,RM003,0.1
1808,RM001,1.5
1808,RM007,0.05
1809,RM008,1.0
1809,RM009,1.0
1809,RM003,0.1
1809,RM001,1.5
1809,RM007,0.05
1810,RM008,1.0
1810,RM009,1.0
1810,RM003,0.1
1810,RM001,1.5
1810,RM007,0.05
1811,RM008,1.0
1811,RM009,1.0
1811,RM003,0.1
1811,RM001,1.5
1811,RM007,0.05
1812,RM008,1.0
1812,RM009,1.0
1812,RM003,0.1
1812,RM001,1.5
1812,RM007,0.05
1813,RM008,1.0
1813,RM009,1.0
1813,RM003,0.1
1813,RM001,1.5
1813,RM007,0.05
1814,RM008,1.0
1814,RM009,1.0
1814,RM003,0.1
1814,RM001,1.5
1814,RM007,0.05
1815,RM008,1.0
1815,RM009,1.0
1815,RM003,0.1
1815,RM001,1.5
1815,RM007,0.05
1816,RM008,1.0
1816,RM009,1.0
1816,RM003,0.1
1816,RM001,1.5
1816,RM007,0.05
1817,RM008,1.0
1817,RM009,1.0
1817,RM003,0.1
1817,RM001,1.5
1817,RM007,0.05
1818,RM008,1.0
1818,RM009,1.0
1818,RM003,0.1
1818,RM001,1.5
1818,RM007,0.05
1819,RM008,1.0
1819,RM009,1.0
1819,RM003,0.1
1819,RM001,1.5
1819,RM007,0.05
1820,RM008,1.0
1820,RM009,1.0
1820,RM003,0.1
1820,RM001,1.5
1820,RM007,0.05
1821,RM008,1.0
1821,RM009,1.0
1821,RM003,0.1
1821,RM001,1.5
1821,RM007,0.05
1822,RM008,1.0
1822,RM009,1.0
1822,RM003,0.1
1822,RM001,1.5
1822,RM007,0.05
1823,RM008,1.0
1823,RM009,1.0
1823,RM003,0.1
1823,RM001,1.5
1823,RM007,0.05
1824,RM008,1.0
1824,RM009,1.0
1824,RM003,0.1
1824,RM001,1.5
1824,RM007,0.05
1825,RM008,1.0
1825,RM009,1.0
1825,RM003,0.1
1825,RM001,1.5
1825,RM007,0.05
1826,RM008,1.0
1826,RM009,1.0
1826,RM003,0.1
1826,RM001,1.5
1826,RM007,0.05
1827,RM008,1.0
1827,RM009,1.0
1827,RM003,0.1
1827,RM001,1.5
1827,RM007,0.05
1828,RM008,1.0
1828,RM009,1.0
1828,RM003,0.1
1828,RM001,1.5
1828,RM007,0.05
